0.0	2.44996111159
0.204081632653	2.26538570579
0.408163265306	2.1148777549
0.612244897959	1.99214936006
0.816326530612	1.89207319258
1.02040816327	1.81046828518
1.22448979592	1.74392536012
1.42857142857	1.68966439694
1.63265306122	1.64541848918
1.83673469388	1.60933913785
2.04081632653	1.57991902517
2.24489795918	1.55592904201
2.44897959184	1.53636693844
2.65306122449	1.52041545177
2.85714285714	1.50740816317
3.0612244898	1.49680165607
3.26530612245	1.48815281337
3.4693877551	1.48110030501
3.67346938776	1.47534949234
3.87755102041	1.47066011876
4.08163265306	1.46683627233
4.28571428571	1.46371820094
4.48979591837	1.46117563828
4.69387755102	1.45910236154
4.89795918367	1.45741175366
5.10204081633	1.45603318469
5.30612244898	1.45490906098
5.51020408163	1.45399241905
5.71428571429	1.45324496356
5.91836734694	1.45263546745
6.12244897959	1.45213846726
6.32653061224	1.4517331994
6.5306122449	1.45140273264
6.73469387755	1.4511332608
6.9387755102	1.45091352592
7.14285714286	1.45073434795
7.34693877551	1.45058824122
7.55102040816	1.45046910171
7.75510204082	1.45037195201
7.95918367347	1.45029273343
8.16326530612	1.45022813639
8.36734693878	1.45017546215
8.57142857143	1.4501325101
8.77551020408	1.45009748579
8.97959183673	1.450068926
9.18367346939	1.45004563754
9.38775510204	1.45002664748
9.59183673469	1.45001116245
9.79591836735	1.44999853553
10.0	1.44998823918
