0.0	1.0	0.0	0.0	1.0
0.126933036509	0.959532016955	0.1252343529	0.661387927072	0.789140509396
0.253866073017	0.91906403391	0.247071338581	1.32277585414	0.245485487141
0.380799109526	0.878596050865	0.365510957045	1.98416378121	-0.401695424653
0.507732146035	0.838128067819	0.480553208291	2.64555170829	-0.879473751206
0.634665182543	0.797660084774	0.592198092318	3.30693963536	-0.986361303403
0.761598219052	0.706768536327	0.69161965401	3.96832756243	-0.677281571626
0.888531255561	0.602430703773	0.780492681332	4.6297154895	-0.0825793454723
1.01546429207	0.498092871219	0.860606341241	5.29110341657	0.546948158122
1.14239732858	0.393755038665	0.931960633739	5.95249134364	0.945817241701
1.26933036509	0.289417206111	0.994555558824	6.61387927072	0.945817241701
1.3962634016	0.173576496941	1.03458338792	7.27526719779	0.546948158122
1.5231964381	0.0493700593245	1.05449301621	7.93665512486	-0.0825793454723
1.65012947461	-0.0748363782925	1.0639752684	8.59804305193	-0.677281571626
1.77706251112	-0.199042815909	1.06303014448	9.259430979	-0.986361303403
1.90399554763	-0.323249253526	1.05165764446	9.92081890607	-0.879473751206
2.03092858414	-0.435477730571	1.01979481372	10.5822068331	-0.401695424653
2.15786162065	-0.52717256092	0.96212132113	11.2435947602	0.245485487141
2.28479465716	-0.618867391268	0.896749866172	11.9049826873	0.789140509396
2.41172769366	-0.710562221617	0.823680448844	12.5663706144	1.0
2.53866073017	-0.802257051966	0.742913069145
2.66559376668	-0.88271276794	0.651279783079
2.79252680319	-0.903226540583	0.538512501553
2.9194598397	-0.923740313227	0.424023048241
3.04639287621	-0.944254085871	0.30781142314
3.17332591272	-0.964767858515	0.189877626253
3.30025894923	-0.985281631158	0.0702216575775
3.42719198573	-0.930164988534	-0.0525012521524
3.55412502224	-0.870846656173	-0.170495350041
3.68105805875	-0.811528323812	-0.283509556602
3.80799109526	-0.75220999145	-0.391543871837
3.93492413177	-0.692891659089	-0.494598295744
4.06185716828	-0.593182266917	-0.581634912404
4.18879020479	-0.479047496241	-0.65575309602
4.3157232413	-0.364912725565	-0.720289439891
4.4426562778	-0.250777954889	-0.775243944018
4.56958931431	-0.136643184214	-0.820616608399
4.69652235082	-0.0189907087456	-0.842876595995
4.82345538733	0.101827701035	-0.842948779011
4.95038842384	0.222646110816	-0.832878017559
5.07732146035	0.343464520597	-0.812664311641
5.20425449686	0.464282930378	-0.782307661255
5.33118753336	0.571122041976	-0.733448814718
5.45812056987	0.647672674178	-0.658780290341
5.58505360638	0.724223306379	-0.577685188981
5.71198664289	0.800773938581	-0.490163510639
5.8389196794	0.877324570783	-0.396215255315
5.96585271591	0.945817241701	-0.294071415159
6.09278575242	0.945817241701	-0.174015960688
6.21971878893	0.945817241701	-0.0539605062165
6.34665182543	0.945817241701	0.0660949482549
6.47358486194	0.945817241701	0.186150402726
6.60051789845	0.945817241701	0.306205857198
6.72745093496	0.877324570783	0.423688900661
6.85438397147	0.800773938581	0.534780971446
6.98131700798	0.724223306379	0.639446465249
7.10825004449	0.647672674178	0.73768538207
7.23518308099	0.571122041976	0.829497721908
7.3621161175	0.464282930378	0.902283608113
7.48904915401	0.343464520597	0.95969801703
7.61598219052	0.222646110816	1.00696948148
7.74291522703	0.101827701035	1.04409800146
7.86984826354	-0.0189907087456	1.07108357698
7.99678130005	-0.136643184214	1.07517232446
8.12371433656	-0.250777954889	1.05536059132
8.25064737306	-0.364912725565	1.02596701844
8.37758040957	-0.479047496241	0.986991605807
8.50451344608	-0.593182266917	0.938434353432
8.63144648259	-0.692891659089	0.873728047704
8.7583795191	-0.75220999145	0.783958197865
8.88531255561	-0.811528323812	0.689208456699
9.01224559212	-0.870846656173	0.589478824206
9.13917862862	-0.930164988534	0.484769300386
9.26611166513	-0.985281631158	0.374389979765
9.39304470164	-0.964767858515	0.250139870944
9.51997773815	-0.944254085871	0.12761193391
9.64691077466	-0.923740313227	0.00680616866357
9.77384381117	-0.903226540583	-0.112277424795
9.90077684768	-0.88271276794	-0.229638846467
10.0277098842	-0.802257051966	-0.33929050688
10.1546429207	-0.710562221617	-0.440593304837
10.2815759572	-0.618867391268	-0.534198140424
10.4085089937	-0.52717256092	-0.620105013641
10.5354420302	-0.435477730571	-0.698313924487
10.6623750667	-0.323249253526	-0.755310764509
10.7893081032	-0.199042815909	-0.794499785235
10.9162411397	-0.0748363782925	-0.823261429856
11.0431741763	0.0493700593245	-0.841595698373
11.1701072128	0.173576496941	-0.849502590784
11.2970402493	0.289417206111	-0.835417744572
11.4239732858	0.393755038665	-0.796189687864
11.5509063223	0.498092871219	-0.748202263745
11.6778393588	0.602430703773	-0.691455472213
11.8047723953	0.706768536327	-0.62594931327
11.9317054318	0.797660084774	-0.546883271692
12.0586384683	0.838128067819	-0.44430135179
12.1855715048	0.878596050865	-0.338322064669
12.3125045413	0.91906403391	-0.228945410331
12.4394375779	0.959532016955	-0.116171388774
12.5663706144	1.0	-4.92661467177e-16
